id,shapeID,shapeGroup,shapeName,intersection_ratio,even_split_ratio,intersection_ratio_commitment_value,even_split_ratio_commitment_value,centroid_longitude,centroid_latitude
72063,14279143B76228648820573,MNG,Töv,1.0,1.0,21796.99,21796.99,106.55894212476346,47.663359947040036
73297,14279143B76228648820573,MNG,Töv,1.0,1.0,,,106.55894212476346,47.663359947040036
88901,14279143B32551742065768,MNG,Darkhan-Uul,1.0,1.0,,,106.28497333256647,49.39172144993704
66369,28173009B29209288820923,RUS,Zabaykalsky Krai,1.0,1.0,284314242.7,284314242.7,116.21706557517777,52.8430116307332
66647,28173009B29209288820923,RUS,Zabaykalsky Krai,1.0,1.0,961155866.6,961155866.6,116.21706557517777,52.8430116307332
95878,28173009B29209288820923,RUS,Zabaykalsky Krai,1.0,1.0,284314242.7,284314242.7,116.21706557517777,52.8430116307332
95879,28173009B29209288820923,RUS,Zabaykalsky Krai,1.0,1.0,284314242.7,284314242.7,116.21706557517777,52.8430116307332
40267,16772668B46046548182625,KAZ,Pavlodar Region,1.0,1.0,557090774.3,557090774.3,76.24205030694841,52.07056733163133
53544,16772668B46046548182625,KAZ,Pavlodar Region,1.0,1.0,451214620.9,451214620.9,76.24205030694841,52.07056733163133
95747,16772668B10660443784049,KAZ,Karaganda Region,1.0,1.0,278545387.2,278545387.2,70.99471400155407,48.22362237451486
95749,16772668B10660443784049,KAZ,Karaganda Region,1.0,1.0,234824711.6,234824711.6,70.99471400155407,48.22362237451486
40331,17685810B98247647047819,IRN,Razavi Khorasan,0.57,0.57,28883140.16,25487373.13,59.06229377915289,35.68083636789344
40331,27578892B54453077736448,TKM,Ahai,0.43,0.43,22091606.1,25487373.13,59.131005061647144,38.47312191566337
69309,27578892B54453077736448,TKM,Ahai,1.0,1.0,12743686.56,12743686.56,59.131005061647144,38.47312191566337
69310,27578892B54453077736448,TKM,Ahai,1.0,1.0,10194949.25,10194949.25,59.131005061647144,38.47312191566337
69312,27578892B54453077736448,TKM,Ahai,1.0,1.0,6039505.06,6039505.06,59.131005061647144,38.47312191566337
69355,27578892B54453077736448,TKM,Ahai,1.0,1.0,26486718.67,26486718.67,59.131005061647144,38.47312191566337
69498,27578892B54453077736448,TKM,Ahai,1.0,1.0,109110990.7,109110990.7,59.131005061647144,38.47312191566337
70852,27578892B54453077736448,TKM,Ahai,1.0,1.0,,,59.131005061647144,38.47312191566337
73037,27578892B54453077736448,TKM,Ahai,1.0,1.0,4529628.79,4529628.79,59.131005061647144,38.47312191566337
88951,27578892B54453077736448,TKM,Ahai,1.0,1.0,1617933.04,1617933.04,59.131005061647144,38.47312191566337
89201,27578892B54453077736448,TKM,Ahai,1.0,1.0,,,59.131005061647144,38.47312191566337
89202,27578892B54453077736448,TKM,Ahai,1.0,1.0,,,59.131005061647144,38.47312191566337
95157,27578892B54453077736448,TKM,Ahai,1.0,1.0,,,59.131005061647144,38.47312191566337
67085,17685810B58703616021829,IRN,North Khorasan,1.0,1.0,60073290.12,60073290.12,57.13661766582626,37.421071014984996
40451,53030831B91072554514863,FJI,Northern,0.9,0.9,4208703.71,4652847.55,163.85939788609224,-16.612657788972964
49129,53030831B91072554514863,FJI,Northern,0.5,0.5,2674200.56,5374728.12,163.85939788609224,-16.612657788972964
64738,53030831B91072554514863,FJI,Northern,0.88,0.88,105505426.18,119562757.7,163.85939788609224,-16.612657788972964
64952,53030831B91072554514863,FJI,Northern,1.0,1.0,9172987.82,9172987.82,163.85939788609224,-16.612657788972964
90779,53030831B91072554514863,FJI,Northern,0.9,0.9,60613.67,67010.22,163.85939788609224,-16.612657788972964
65779,53030831B91072554514863,FJI,Northern,0.02,0.02,,,163.85939788609224,-16.612657788972964
62854,602756B57671102759024,PNG,Southern Highlands Province,1.0,1.0,28595726.6,28595726.6,143.59118613006504,-6.4527524529131455
89195,602756B57671102759024,PNG,Southern Highlands Province,1.0,1.0,,,143.59118613006504,-6.4527524529131455
40508,28173009B92397886288731,RUS,Sverdlovsk Oblast,1.0,1.0,13154744.2,13154744.2,61.53052536931507,58.587340295216784
43068,28173009B92397886288731,RUS,Sverdlovsk Oblast,1.0,1.0,,,61.53052536931507,58.587340295216784
44230,28173009B92397886288731,RUS,Sverdlovsk Oblast,1.0,1.0,,,61.53052536931507,58.587340295216784
91262,28173009B92397886288731,RUS,Sverdlovsk Oblast,1.0,1.0,,,61.53052536931507,58.587340295216784
91265,28173009B92397886288731,RUS,Sverdlovsk Oblast,1.0,1.0,,,61.53052536931507,58.587340295216784
95880,28173009B92397886288731,RUS,Sverdlovsk Oblast,1.0,1.0,27963496.01,27963496.01,61.53052536931507,58.587340295216784
95882,28173009B92397886288731,RUS,Sverdlovsk Oblast,1.0,1.0,27963496.01,27963496.01,61.53052536931507,58.587340295216784
95883,28173009B92397886288731,RUS,Sverdlovsk Oblast,1.0,1.0,27963496.01,27963496.01,61.53052536931507,58.587340295216784
40516,28173009B7235812138525,RUS,North Ossetia–Alania,1.0,1.0,2751809.43,2751809.43,44.261211493026146,43.09096548573442
40518,28173009B19676032168465,RUS,Moscow,1.0,1.0,227765.21,227765.21,37.36343523363227,55.55886802607235
42965,28173009B19676032168465,RUS,Moscow,1.0,1.0,460089470.1,460089470.1,37.36343523363227,55.55886802607235
42966,28173009B19676032168465,RUS,Moscow,1.0,1.0,651070004.9,651070004.9,37.36343523363227,55.55886802607235
43003,28173009B19676032168465,RUS,Moscow,1.0,1.0,557005748.3,557005748.3,37.36343523363227,55.55886802607235
43020,28173009B19676032168465,RUS,Moscow,1.0,1.0,417818080.7,417818080.7,37.36343523363227,55.55886802607235
43072,28173009B19676032168465,RUS,Moscow,1.0,1.0,,,37.36343523363227,55.55886802607235
44229,28173009B19676032168465,RUS,Moscow,1.0,1.0,,,37.36343523363227,55.55886802607235
44239,28173009B19676032168465,RUS,Moscow,1.0,1.0,,,37.36343523363227,55.55886802607235
44240,28173009B19676032168465,RUS,Moscow,1.0,1.0,,,37.36343523363227,55.55886802607235
52635,28173009B19676032168465,RUS,Moscow,1.0,1.0,561137784.8,561137784.8,37.36343523363227,55.55886802607235
66215,28173009B19676032168465,RUS,Moscow,0.99,0.99,,,37.36343523363227,55.55886802607235
66215,28173009B74836580104791,RUS,Moscow Oblast,0.01,0.01,,,37.65934347852645,55.67020563281392
66215,28173009B99237675212372,RUS,Kaluga Oblast,0.0,0.0,,,35.445538147105125,54.372340176302934
66305,28173009B19676032168465,RUS,Moscow,1.0,1.0,26412755.67,26412755.67,37.36343523363227,55.55886802607235
66481,28173009B19676032168465,RUS,Moscow,1.0,1.0,902429241.8,902429241.8,37.36343523363227,55.55886802607235
66587,28173009B19676032168465,RUS,Moscow,1.0,1.0,332128569.4,332128569.4,37.36343523363227,55.55886802607235
66670,28173009B19676032168465,RUS,Moscow,1.0,1.0,65426120.03,65426120.03,37.36343523363227,55.55886802607235
66678,28173009B19676032168465,RUS,Moscow,1.0,1.0,99927764.73,99927764.73,37.36343523363227,55.55886802607235
66689,28173009B19676032168465,RUS,Moscow,1.0,1.0,354565586.8,354565586.8,37.36343523363227,55.55886802607235
66841,28173009B19676032168465,RUS,Moscow,1.0,1.0,112227557.0,112227557.0,37.36343523363227,55.55886802607235
66842,28173009B19676032168465,RUS,Moscow,1.0,1.0,110703443.7,110703443.7,37.36343523363227,55.55886802607235
66846,28173009B19676032168465,RUS,Moscow,1.0,1.0,392796449.4,392796449.4,37.36343523363227,55.55886802607235
66849,28173009B19676032168465,RUS,Moscow,1.0,1.0,18026871.68,18026871.68,37.36343523363227,55.55886802607235
66854,28173009B19676032168465,RUS,Moscow,1.0,1.0,36893966.94,36893966.94,37.36343523363227,55.55886802607235
66862,28173009B19676032168465,RUS,Moscow,1.0,1.0,124987759.0,124987759.0,37.36343523363227,55.55886802607235
66916,28173009B19676032168465,RUS,Moscow,1.0,1.0,76468736.27,76468736.27,37.36343523363227,55.55886802607235
66917,28173009B19676032168465,RUS,Moscow,1.0,1.0,450603014.5,450603014.5,37.36343523363227,55.55886802607235
66936,28173009B19676032168465,RUS,Moscow,1.0,1.0,245976036.3,245976036.3,37.36343523363227,55.55886802607235
66939,28173009B19676032168465,RUS,Moscow,1.0,1.0,614940090.7,614940090.7,37.36343523363227,55.55886802607235
66953,28173009B19676032168465,RUS,Moscow,1.0,1.0,368964054.4,368964054.4,37.36343523363227,55.55886802607235
66954,28173009B19676032168465,RUS,Moscow,1.0,1.0,614940090.7,614940090.7,37.36343523363227,55.55886802607235
66974,28173009B19676032168465,RUS,Moscow,1.0,1.0,553547615.7,553547615.7,37.36343523363227,55.55886802607235
66975,28173009B19676032168465,RUS,Moscow,1.0,1.0,336682670.9,336682670.9,37.36343523363227,55.55886802607235
66995,28173009B19676032168465,RUS,Moscow,1.0,1.0,243606374.0,243606374.0,37.36343523363227,55.55886802607235
66996,28173009B19676032168465,RUS,Moscow,1.0,1.0,450603014.5,450603014.5,37.36343523363227,55.55886802607235
67003,28173009B19676032168465,RUS,Moscow,1.0,1.0,664257138.9,664257138.9,37.36343523363227,55.55886802607235
67101,28173009B19676032168465,RUS,Moscow,1.0,1.0,576169078.5,576169078.5,37.36343523363227,55.55886802607235
67150,28173009B19676032168465,RUS,Moscow,1.0,1.0,,,37.36343523363227,55.55886802607235
67151,28173009B19676032168465,RUS,Moscow,1.0,1.0,749019802.1,749019802.1,37.36343523363227,55.55886802607235
67166,28173009B19676032168465,RUS,Moscow,1.0,1.0,6510700049.0,6510700049.0,37.36343523363227,55.55886802607235
67174,28173009B19676032168465,RUS,Moscow,1.0,1.0,,,37.36343523363227,55.55886802607235
85200,28173009B19676032168465,RUS,Moscow,1.0,1.0,1071323648.0,1071323648.0,37.36343523363227,55.55886802607235
85211,28173009B19676032168465,RUS,Moscow,1.0,1.0,37225206222.0,37225206222.0,37.36343523363227,55.55886802607235
87129,28173009B19676032168465,RUS,Moscow,1.0,1.0,68744368.63,68744368.63,37.36343523363227,55.55886802607235
90554,28173009B19676032168465,RUS,Moscow,1.0,1.0,,,37.36343523363227,55.55886802607235
92502,28173009B19676032168465,RUS,Moscow,1.0,1.0,37601218.4,37601218.4,37.36343523363227,55.55886802607235
92504,28173009B19676032168465,RUS,Moscow,1.0,1.0,37601218.4,37601218.4,37.36343523363227,55.55886802607235
95787,28173009B19676032168465,RUS,Moscow,1.0,1.0,54227677.37,54227677.37,37.36343523363227,55.55886802607235
95794,28173009B19676032168465,RUS,Moscow,1.0,1.0,63456647.86,63456647.86,37.36343523363227,55.55886802607235
95885,28173009B19676032168465,RUS,Moscow,1.0,1.0,44891022.78,44891022.78,37.36343523363227,55.55886802607235
95886,28173009B19676032168465,RUS,Moscow,1.0,1.0,44891022.78,44891022.78,37.36343523363227,55.55886802607235
40927,68408151B19621897853726,LBN,Liban-Sud,0.89,0.89,11126374.42,12497274.51,35.371108863300925,33.35461621294645
40928,68408151B19621897853726,LBN,Liban-Sud,0.0,0.0,1798.09,249945.49,35.371108863300925,33.35461621294645
40928,68408151B57125511436766,LBN,Baalbek-Hermel,0.65,0.65,1627542.36,249945.49,36.269045785624286,34.15504603199949
40928,68408151B57710298215878,LBN,Liban-Nord,0.01,0.01,29832.17,249945.49,35.93310277886444,34.316852563935505
40928,68408151B94332715190447,LBN,Mont-Liban,0.0,0.0,3496.82,249945.49,35.62358158504168,33.765792419123834
40928,68408151B4717345347197,LBN,Nabatîyé,0.0,0.0,6627.92,249945.49,35.52501819660511,33.29807977188882
40928,68408151B65247575078641,LBN,Béqaa,0.31,0.31,770917.57,249945.49,35.85101065749198,33.65148667650192
40928,68408151B29767605116124,LBN,Aakkâr,0.0,0.0,6199.78,249945.49,36.181019248540515,34.54706028994129
40928,68408151B14355919278173,LBN,Keserwan-Jbeil,0.0,0.0,2204.98,249945.49,35.790854313011295,34.07410468469756
40928,8384693B89451039606890,SYR,Rural Damascus,0.02,0.02,42368.23,249945.49,37.38378131591387,33.494533976494715
40928,8384693B93490606690779,SYR,Homs,0.0,0.0,8466.96,249945.49,38.36208525764929,34.476161302126336
40968,68408151B19621897853726,LBN,Liban-Sud,0.46,0.46,,,35.371108863300925,33.35461621294645
40968,68408151B94332715190447,LBN,Mont-Liban,0.0,0.0,,,35.62358158504168,33.765792419123834
40968,68408151B4717345347197,LBN,Nabatîyé,0.53,0.53,,,35.52501819660511,33.29807977188882
40968,68408151B65247575078641,LBN,Béqaa,0.01,0.01,,,35.85101065749198,33.65148667650192
40968,19161824B53848953998472,ISR,Northern District,0.0,0.0,,,35.38409647636118,32.814261863606816
41006,68408151B19621897853726,LBN,Liban-Sud,0.46,0.46,528756.3,230437.778,35.371108863300925,33.35461621294645
41006,68408151B94332715190447,LBN,Mont-Liban,0.0,0.0,3864.62,230437.778,35.62358158504168,33.765792419123834
41006,68408151B4717345347197,LBN,Nabatîyé,0.53,0.53,606848.07,230437.778,35.52501819660511,33.29807977188882
41006,68408151B65247575078641,LBN,Béqaa,0.01,0.01,6067.64,230437.778,35.85101065749198,33.65148667650192
41006,19161824B53848953998472,ISR,Northern District,0.0,0.0,597.09,230437.778,35.38409647636118,32.814261863606816
65311,68408151B19621897853726,LBN,Liban-Sud,0.46,0.46,711352.05,310015.0,35.371108863300925,33.35461621294645
65311,68408151B94332715190447,LBN,Mont-Liban,0.0,0.0,5199.2,310015.0,35.62358158504168,33.765792419123834
65311,68408151B4717345347197,LBN,Nabatîyé,0.53,0.53,816411.29,310015.0,35.52501819660511,33.29807977188882
65311,68408151B65247575078641,LBN,Béqaa,0.01,0.01,8162.98,310015.0,35.85101065749198,33.65148667650192
65311,19161824B53848953998472,ISR,Northern District,0.0,0.0,803.28,310015.0,35.38409647636118,32.814261863606816
65323,68408151B19621897853726,LBN,Liban-Sud,0.31,0.31,917966.84,588627.468,35.371108863300925,33.35461621294645
65323,68408151B94332715190447,LBN,Mont-Liban,0.01,0.01,22235.7,588627.468,35.62358158504168,33.765792419123834
65323,68408151B4717345347197,LBN,Nabatîyé,0.68,0.68,1991825.14,588627.468,35.52501819660511,33.29807977188882
65323,68408151B65247575078641,LBN,Béqaa,0.0,0.0,8427.66,588627.468,35.85101065749198,33.65148667650192
65323,19161824B53848953998472,ISR,Northern District,0.0,0.0,325.05,588627.468,35.38409647636118,32.814261863606816
65813,68408151B19621897853726,LBN,Liban-Sud,0.0,0.0,,,35.371108863300925,33.35461621294645
65813,68408151B57125511436766,LBN,Baalbek-Hermel,0.02,0.02,,,36.269045785624286,34.15504603199949
65813,68408151B94332715190447,LBN,Mont-Liban,0.0,0.0,,,35.62358158504168,33.765792419123834
65813,68408151B4717345347197,LBN,Nabatîyé,0.01,0.01,,,35.52501819660511,33.29807977188882
65813,68408151B65247575078641,LBN,Béqaa,0.94,0.94,,,35.85101065749198,33.65148667650192
65813,8384693B89451039606890,SYR,Rural Damascus,0.02,0.02,,,37.38378131591387,33.494533976494715
65817,68408151B19621897853726,LBN,Liban-Sud,0.0,0.0,2505.03,164619.73714285714,35.371108863300925,33.35461621294645
65817,68408151B57125511436766,LBN,Baalbek-Hermel,0.02,0.02,21118.89,164619.73714285714,36.269045785624286,34.15504603199949
65817,68408151B94332715190447,LBN,Mont-Liban,0.0,0.0,5119.52,164619.73714285714,35.62358158504168,33.765792419123834
65817,68408151B4717345347197,LBN,Nabatîyé,0.01,0.01,9233.76,164619.73714285714,35.52501819660511,33.29807977188882
65817,68408151B65247575078641,LBN,Béqaa,0.93,0.93,1071653.62,164619.73714285714,35.85101065749198,33.65148667650192
65817,8384693B89451039606890,SYR,Rural Damascus,0.02,0.02,25119.43,164619.73714285714,37.38378131591387,33.494533976494715
65817,68408151B65353219119593,LBN,Beyrouth,0.01,0.01,15957.31,164619.73714285714,35.50318741905986,33.8867509691563
67574,68408151B19621897853726,LBN,Liban-Sud,1.0,1.0,,,35.371108863300925,33.35461621294645
94516,68408151B19621897853726,LBN,Liban-Sud,0.03,0.03,711.19,5500.0,35.371108863300925,33.35461621294645
94516,68408151B4717345347197,LBN,Nabatîyé,0.96,0.96,21062.79,5500.0,35.52501819660511,33.29807977188882
94516,68408151B65247575078641,LBN,Béqaa,0.01,0.01,207.13,5500.0,35.85101065749198,33.65148667650192
94516,19161824B53848953998472,ISR,Northern District,0.0,0.0,17.73,5500.0,35.38409647636118,32.814261863606816
40998,68408151B57710298215878,LBN,Liban-Nord,0.47,0.47,2526157.58,2695932.46,35.93310277886444,34.316852563935505
40998,68408151B94332715190447,LBN,Mont-Liban,0.5,0.5,2687851.9,2695932.46,35.62358158504168,33.765792419123834
65642,68408151B57710298215878,LBN,Liban-Nord,1.0,1.0,751005.02,751005.02,35.93310277886444,34.316852563935505
85247,68408151B57710298215878,LBN,Liban-Nord,1.0,1.0,2156151.28,2156151.28,35.93310277886444,34.316852563935505
40971,68408151B94332715190447,LBN,Mont-Liban,0.66,0.66,2362600.63,3571078.83,35.62358158504168,33.765792419123834
65515,68408151B94332715190447,LBN,Mont-Liban,1.0,1.0,106642.71,106642.71,35.62358158504168,33.765792419123834
65712,68408151B94332715190447,LBN,Mont-Liban,0.66,0.66,6068784.2,9172987.82,35.62358158504168,33.765792419123834
65714,68408151B94332715190447,LBN,Mont-Liban,0.66,0.66,6068784.2,9172987.82,35.62358158504168,33.765792419123834
65786,68408151B94332715190447,LBN,Mont-Liban,0.66,0.66,11282054.91,17052864.1,35.62358158504168,33.765792419123834
65797,68408151B94332715190447,LBN,Mont-Liban,0.66,0.66,23057218.27,34851063.28,35.62358158504168,33.765792419123834
66230,68408151B94332715190447,LBN,Mont-Liban,1.0,1.0,,,35.62358158504168,33.765792419123834
85661,68408151B94332715190447,LBN,Mont-Liban,1.0,1.0,,,35.62358158504168,33.765792419123834
64965,68408151B29767605116124,LBN,Aakkâr,0.0,0.0,,,36.181019248540515,34.54706028994129
64965,8384693B93490606690779,SYR,Homs,0.0,0.0,,,38.36208525764929,34.476161302126336
64965,8384693B50697642267539,SYR,Tartous,0.93,0.93,,,36.077940574196205,34.959125126301174
64966,68408151B29767605116124,LBN,Aakkâr,0.0,0.0,,,36.181019248540515,34.54706028994129
64966,8384693B93490606690779,SYR,Homs,0.0,0.0,,,38.36208525764929,34.476161302126336
64966,8384693B50697642267539,SYR,Tartous,0.93,0.93,,,36.077940574196205,34.959125126301174
65907,68408151B29767605116124,LBN,Aakkâr,1.0,1.0,,,36.181019248540515,34.54706028994129
41244,8384693B89451039606890,SYR,Rural Damascus,0.0,0.0,49836.99,2249080.478333333,37.38378131591387,33.494533976494715
41244,50493656B62478729305943,JOR,Balqa,0.03,0.03,824306.23,2249080.478333333,35.661419993818086,32.003753423344236
41244,50493656B53844896346683,JOR,Amman,0.01,0.01,336743.42,2249080.478333333,36.340031184589165,31.604731046418838
41244,50493656B99152079712432,JOR,Zarqa,0.13,0.13,3522563.4,2249080.478333333,36.86593722470487,31.834595826559056
41244,50493656B40052368003294,JOR,Madaba,0.0,0.0,8287.46,2249080.478333333,35.675772572846604,31.600096610687576
41244,25081817B5742042673291,SAU,Al Jawf Region,0.0,0.0,4434.94,2249080.478333333,39.57914480603755,29.991080332861568
41244,50493656B9527447842434,JOR,Jerash,0.0,0.0,39631.16,2249080.478333333,35.8634466372074,32.23278079360609
41244,50493656B18053261503870,JOR,Ajloun,0.0,0.0,5988.21,2249080.478333333,35.725550718999195,32.295419172497155
41244,50493656B72492647240238,JOR,Irbid,0.0,0.0,53529.66,2249080.478333333,35.79857063787071,32.52090246352123
41244,50493656B24919758862355,JOR,Mafraq,0.82,0.82,22076516.91,2249080.478333333,37.9455257171404,32.38546572575683
41244,25081817B61333239611232,SAU,Northern Borders Region,0.0,0.0,18816.18,2249080.478333333,42.06702360378776,30.025315930593475
41244,8384693B61807023607014,SYR,As-Sweida,0.0,0.0,46481.77,2249080.478333333,36.84631439284417,32.748678379389254
64574,8384693B89451039606890,SYR,Rural Damascus,1.0,1.0,,,37.38378131591387,33.494533976494715
64639,8384693B89451039606890,SYR,Rural Damascus,1.0,1.0,1152338.16,1152338.16,37.38378131591387,33.494533976494715
65048,8384693B89451039606890,SYR,Rural Damascus,1.0,1.0,5503618.87,5503618.87,37.38378131591387,33.494533976494715
65069,8384693B89451039606890,SYR,Rural Damascus,1.0,1.0,48706257.46,48706257.46,37.38378131591387,33.494533976494715
73827,8384693B89451039606890,SYR,Rural Damascus,1.0,1.0,3653414.26,3653414.26,37.38378131591387,33.494533976494715
65095,8384693B93490606690779,SYR,Homs,0.05,0.05,3462925.8,15355299.340000002,38.36208525764929,34.476161302126336
65095,8384693B56550821124428,SYR,Deir-ez-Zor,0.91,0.91,69984817.59,15355299.340000002,40.31763935374261,35.14454300837653
65095,90741666B95383716564687,IRQ,Al-Anbar,0.0,0.0,8343.18,15355299.340000002,41.65142061602478,32.95940867396223
65095,8384693B3351094574159,SYR,Al-Hasakeh,0.02,0.02,1342612.3,15355299.340000002,40.90205768383173,36.49201391001021
65095,8384693B44556209506703,SYR,Ar-Raqqa,0.03,0.03,1977796.8,15355299.340000002,38.99462129261219,36.01166719991287
40963,8384693B24866558579919,SYR,Damascus,1.0,1.0,,,36.277823235347505,33.51533157675629
41082,8384693B24866558579919,SYR,Damascus,1.0,1.0,,,36.277823235347505,33.51533157675629
41084,8384693B24866558579919,SYR,Damascus,1.0,1.0,,,36.277823235347505,33.51533157675629
41087,8384693B24866558579919,SYR,Damascus,1.0,1.0,,,36.277823235347505,33.51533157675629
41088,8384693B24866558579919,SYR,Damascus,1.0,1.0,,,36.277823235347505,33.51533157675629
41331,8384693B24866558579919,SYR,Damascus,1.0,1.0,2348247.12,2348247.12,36.277823235347505,33.51533157675629
64547,8384693B24866558579919,SYR,Damascus,1.0,1.0,,,36.277823235347505,33.51533157675629
64548,8384693B24866558579919,SYR,Damascus,1.0,1.0,,,36.277823235347505,33.51533157675629
64567,8384693B24866558579919,SYR,Damascus,1.0,1.0,32695.49,32695.49,36.277823235347505,33.51533157675629
64568,8384693B24866558579919,SYR,Damascus,1.0,1.0,,,36.277823235347505,33.51533157675629
64569,8384693B24866558579919,SYR,Damascus,1.0,1.0,,,36.277823235347505,33.51533157675629
64630,8384693B24866558579919,SYR,Damascus,1.0,1.0,,,36.277823235347505,33.51533157675629
64634,8384693B24866558579919,SYR,Damascus,1.0,1.0,1152338.16,1152338.16,36.277823235347505,33.51533157675629
64641,8384693B24866558579919,SYR,Damascus,1.0,1.0,1152338.16,1152338.16,36.277823235347505,33.51533157675629
64964,8384693B24866558579919,SYR,Damascus,1.0,1.0,762292.96,762292.96,36.277823235347505,33.51533157675629
65100,8384693B24866558579919,SYR,Damascus,1.0,1.0,1059468.75,1059468.75,36.277823235347505,33.51533157675629
65129,8384693B24866558579919,SYR,Damascus,1.0,1.0,,,36.277823235347505,33.51533157675629
65283,8384693B24866558579919,SYR,Damascus,1.0,1.0,,,36.277823235347505,33.51533157675629
67232,8384693B24866558579919,SYR,Damascus,1.0,1.0,7946015.6,7946015.6,36.277823235347505,33.51533157675629
67639,8384693B24866558579919,SYR,Damascus,1.0,1.0,1015974.54,1015974.54,36.277823235347505,33.51533157675629
73774,8384693B24866558579919,SYR,Damascus,1.0,1.0,2348247.12,2348247.12,36.277823235347505,33.51533157675629
85253,8384693B24866558579919,SYR,Damascus,1.0,1.0,,,36.277823235347505,33.51533157675629
85254,8384693B24866558579919,SYR,Damascus,1.0,1.0,,,36.277823235347505,33.51533157675629
88535,8384693B24866558579919,SYR,Damascus,1.0,1.0,,,36.277823235347505,33.51533157675629
96317,8384693B24866558579919,SYR,Damascus,1.0,1.0,2228363097.0,2228363097.0,36.277823235347505,33.51533157675629
64805,8384693B30882548325909,SYR,Quneitra,0.0,0.0,,,35.792157374438496,33.044629183143726
64805,19161824B53848953998472,ISR,Northern District,0.0,0.0,,,35.38409647636118,32.814261863606816
64805,50493656B72492647240238,JOR,Irbid,0.98,0.98,,,35.79857063787071,32.52090246352123
64805,50493656B24919758862355,JOR,Mafraq,0.0,0.0,,,37.9455257171404,32.38546572575683
64805,8384693B23566608622518,SYR,Dar'a,0.01,0.01,,,36.221222027291994,32.85357878679152
40983,50493656B62478729305943,JOR,Balqa,1.0,1.0,16465527.96,16465527.96,35.661419993818086,32.003753423344236
41074,50493656B62478729305943,JOR,Balqa,0.0,0.0,60796.43,6758623.838571427,35.661419993818086,32.003753423344236
41074,50493656B90517147106903,JOR,Ma'an,0.02,0.02,798798.4,6758623.838571427,36.55133081481484,30.3504387348506
41074,50493656B53844896346683,JOR,Amman,0.97,0.97,45855488.89,6758623.838571427,36.340031184589165,31.604731046418838
41074,50493656B99152079712432,JOR,Zarqa,0.0,0.0,196511.98,6758623.838571427,36.86593722470487,31.834595826559056
41074,50493656B94904250637342,JOR,Karak,0.0,0.0,16980.14,6758623.838571427,35.787740125114304,31.14111322173134
41074,50493656B40052368003294,JOR,Madaba,0.01,0.01,272627.89,6758623.838571427,35.675772572846604,31.600096610687576
41074,25081817B5742042673291,SAU,Al Jawf Region,0.0,0.0,109163.16,6758623.838571427,39.57914480603755,29.991080332861568
64532,50493656B62478729305943,JOR,Balqa,1.0,1.0,35811014.62,35811014.62,35.661419993818086,32.003753423344236
64662,50493656B62478729305943,JOR,Balqa,0.0,0.0,,,35.661419993818086,32.003753423344236
64662,50493656B90517147106903,JOR,Ma'an,0.02,0.02,,,36.55133081481484,30.3504387348506
64662,50493656B53844896346683,JOR,Amman,0.97,0.97,,,36.340031184589165,31.604731046418838
64662,50493656B99152079712432,JOR,Zarqa,0.0,0.0,,,36.86593722470487,31.834595826559056
64662,50493656B94904250637342,JOR,Karak,0.0,0.0,,,35.787740125114304,31.14111322173134
64662,50493656B40052368003294,JOR,Madaba,0.01,0.01,,,35.675772572846604,31.600096610687576
64662,25081817B5742042673291,SAU,Al Jawf Region,0.0,0.0,,,39.57914480603755,29.991080332861568
64801,50493656B62478729305943,JOR,Balqa,0.0,0.0,,,35.661419993818086,32.003753423344236
64801,50493656B90517147106903,JOR,Ma'an,0.02,0.02,,,36.55133081481484,30.3504387348506
64801,50493656B53844896346683,JOR,Amman,0.97,0.97,,,36.340031184589165,31.604731046418838
64801,50493656B99152079712432,JOR,Zarqa,0.0,0.0,,,36.86593722470487,31.834595826559056
64801,50493656B94904250637342,JOR,Karak,0.0,0.0,,,35.787740125114304,31.14111322173134
64801,50493656B40052368003294,JOR,Madaba,0.01,0.01,,,35.675772572846604,31.600096610687576
64801,25081817B5742042673291,SAU,Al Jawf Region,0.0,0.0,,,39.57914480603755,29.991080332861568
64829,50493656B62478729305943,JOR,Balqa,0.0,0.0,,,35.661419993818086,32.003753423344236
64829,50493656B90517147106903,JOR,Ma'an,0.02,0.02,,,36.55133081481484,30.3504387348506
64829,50493656B53844896346683,JOR,Amman,0.97,0.97,,,36.340031184589165,31.604731046418838
64829,50493656B99152079712432,JOR,Zarqa,0.0,0.0,,,36.86593722470487,31.834595826559056
64829,50493656B94904250637342,JOR,Karak,0.0,0.0,,,35.787740125114304,31.14111322173134
64829,50493656B40052368003294,JOR,Madaba,0.01,0.01,,,35.675772572846604,31.600096610687576
64829,25081817B5742042673291,SAU,Al Jawf Region,0.0,0.0,,,39.57914480603755,29.991080332861568
64831,50493656B62478729305943,JOR,Balqa,0.0,0.0,,,35.661419993818086,32.003753423344236
64831,50493656B90517147106903,JOR,Ma'an,0.02,0.02,,,36.55133081481484,30.3504387348506
64831,50493656B53844896346683,JOR,Amman,0.97,0.97,,,36.340031184589165,31.604731046418838
64831,50493656B99152079712432,JOR,Zarqa,0.0,0.0,,,36.86593722470487,31.834595826559056
64831,50493656B94904250637342,JOR,Karak,0.0,0.0,,,35.787740125114304,31.14111322173134
64831,50493656B40052368003294,JOR,Madaba,0.01,0.01,,,35.675772572846604,31.600096610687576
